dport,having_ip_address,hostname_length,count_dir,count-www,fd_length,url_length,abnormal_url,count-http,count-letters,tld-length,count.,count-digits,count-,count=,count-https,sus_url,count?,count%,short_url,count@,count_embed_domain,malicious
80,False,9,2,0,20,31,0,0,21,-1,1,2,1,0,0,0,0,0,0,0,0,1
80,False,12,3,0,6,42,0,0,28,-1,1,9,1,0,0,0,0,0,0,0,0,1
80,False,16,0,0,0,16,0,0,15,-1,1,0,0,0,0,0,0,0,0,0,0,0
80,False,12,2,0,5,30,0,0,26,-1,1,0,1,0,0,0,0,0,0,0,0,1
80,False,15,2,0,7,37,0,0,33,-1,1,0,1,0,0,0,0,0,0,0,0,1
80,False,34,1,1,9,121,1,1,89,5,4,10,0,6,0,0,1,0,0,0,0,2
80,False,6,5,0,8,85,1,1,64,2,1,8,4,0,0,0,0,0,0,0,0,1
80,False,19,0,0,0,19,0,0,18,-1,1,0,0,0,0,0,0,0,0,0,0,0
80,False,13,7,0,15,108,0,0,79,-1,2,16,4,0,0,0,0,0,0,0,0,1
80,False,20,5,0,4,110,0,0,84,-1,2,8,11,0,0,0,0,0,0,0,0,1
80,False,15,4,0,4,87,0,0,76,-1,1,0,6,0,0,0,0,0,0,0,0,1
80,False,16,4,0,11,49,0,0,34,-1,2,8,0,0,0,0,0,0,0,0,0,1
80,False,20,1,1,20,48,1,1,41,2,2,0,1,0,0,0,0,0,0,0,0,2
80,False,19,2,1,9,59,1,1,48,2,3,0,1,1,0,0,1,0,0,0,0,2
80,False,14,7,1,9,69,1,1,50,2,3,6,0,0,0,0,0,0,0,0,0,2
80,False,15,1,0,0,16,0,0,14,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,12,4,0,4,102,0,0,81,-1,1,6,10,0,0,0,0,0,0,0,0,1
80,False,13,4,0,7,45,0,0,33,-1,1,4,3,0,0,0,0,0,0,0,0,1
80,False,17,1,0,10,85,1,1,69,3,3,2,3,1,0,1,1,2,0,0,0,1
80,False,14,1,0,13,28,0,0,15,-1,1,10,1,0,0,0,0,0,0,0,0,1
80,False,16,2,0,4,41,0,0,33,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,17,1,1,9,185,1,1,151,2,3,4,12,4,0,0,1,0,0,0,0,2
80,False,11,3,0,4,44,0,0,31,-1,1,8,1,0,0,0,0,0,0,0,0,1
80,False,11,4,0,11,59,0,0,52,-1,1,0,2,0,0,0,0,0,0,0,0,1
80,False,11,2,0,6,102,1,1,80,3,2,3,6,4,0,0,1,0,0,0,0,1
80,False,10,2,0,10,59,0,0,51,-1,1,1,0,0,0,0,0,1,0,0,0,1
80,False,11,3,0,5,54,0,0,44,-1,1,3,3,0,0,0,0,0,1,0,0,1
80,False,26,1,1,7,41,1,1,34,2,2,0,1,0,0,0,0,0,0,0,0,2
80,False,19,1,0,0,20,0,0,18,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,23,3,0,10,68,1,1,57,6,3,0,1,0,0,0,0,0,0,0,0,0
80,False,17,1,0,30,48,0,0,37,-1,2,4,4,0,0,0,0,0,0,0,0,1
80,False,8,3,0,4,34,0,0,23,-1,1,7,0,0,0,0,0,0,0,0,0,1
80,False,21,1,0,0,22,0,0,20,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,9,2,0,12,44,0,0,37,-1,3,0,2,0,0,0,0,0,0,0,0,1
80,False,12,3,0,6,50,0,0,35,-1,1,9,2,0,0,0,0,0,0,0,0,1
80,False,26,1,0,0,27,0,0,25,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,21,2,0,13,59,0,0,53,-1,3,0,0,0,0,0,0,0,0,0,0,1
80,False,11,1,0,8,20,0,0,17,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,33,1,1,9,113,1,1,91,6,5,3,0,4,0,0,1,0,0,0,0,2
80,False,10,3,0,9,31,0,0,18,-1,1,7,2,0,0,0,0,0,0,0,0,1
80,False,16,3,0,5,81,0,0,70,-1,3,0,0,1,0,0,1,0,0,0,0,1
80,False,19,4,1,9,52,1,1,42,2,2,1,0,0,0,0,0,0,0,0,0,2
80,False,15,5,0,4,70,0,0,50,-1,1,8,6,0,0,0,0,0,0,0,0,1
80,False,10,3,0,7,197,1,1,158,3,1,12,20,0,0,1,0,0,0,0,0,1
80,False,11,2,0,9,27,0,0,24,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,19,3,0,4,70,0,0,54,-1,2,6,5,0,0,0,0,0,0,0,0,1
80,False,21,2,1,12,59,1,1,50,2,3,0,1,0,0,0,0,0,0,0,0,2
80,False,20,2,0,4,33,0,0,28,-1,2,0,1,0,0,0,0,0,0,0,0,1
80,False,19,3,0,11,58,0,0,46,-1,1,5,2,0,0,0,0,0,0,0,0,1
80,False,8,2,0,3,56,0,0,38,-1,2,1,0,4,0,0,1,0,0,0,0,1
80,False,18,2,1,7,58,1,1,46,3,3,1,3,0,0,0,0,0,0,0,0,2
80,False,12,1,0,0,13,0,0,11,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,18,4,0,5,68,0,0,47,-1,3,10,0,0,0,0,0,0,0,0,0,1
80,False,16,8,1,2,77,1,1,53,3,4,8,1,0,0,0,0,0,0,0,0,2
80,False,16,3,0,1,57,0,0,40,-1,1,11,2,0,0,0,0,0,0,0,0,1
80,False,11,2,0,4,42,0,0,36,-1,1,0,3,0,0,0,0,0,0,0,0,1
80,False,15,1,0,0,30,0,0,26,-1,1,0,0,1,0,0,1,0,0,0,0,1
80,False,12,3,0,9,44,0,0,37,-1,2,1,1,0,0,0,0,0,0,0,0,1
80,False,8,4,0,6,30,0,0,13,-1,1,12,0,0,0,0,0,0,0,0,0,1
80,False,10,3,0,29,54,0,0,37,-1,1,9,4,0,0,0,0,0,0,0,0,1
80,False,13,4,0,6,59,0,0,46,-1,3,3,3,0,0,0,0,0,0,0,0,1
80,False,11,9,0,12,116,1,1,98,2,1,0,2,0,0,1,0,0,0,0,0,1
80,False,12,2,1,13,50,1,1,41,2,3,0,1,0,0,0,0,0,0,0,0,2
80,False,14,4,0,6,49,0,0,41,-1,3,0,0,0,0,0,0,0,0,0,0,1
80,False,13,5,0,6,203,0,0,80,-1,1,113,2,1,0,0,1,0,1,0,0,1
80,False,30,0,0,0,30,0,0,27,-1,2,1,0,0,0,0,0,0,1,0,0,0
80,False,11,2,0,16,29,0,0,26,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,18,2,0,8,84,0,0,67,-1,1,6,8,0,0,0,0,0,1,0,0,1
80,False,11,1,0,0,12,0,0,10,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,25,3,0,4,74,0,0,57,-1,3,6,5,0,0,0,0,0,1,0,0,1
80,False,15,2,0,4,32,0,0,19,-1,2,9,0,0,0,0,0,0,0,0,0,1
80,False,21,2,0,12,46,0,0,39,-1,1,1,2,0,0,0,0,0,0,0,0,1
80,False,23,2,0,8,56,0,0,52,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,21,1,0,0,22,0,0,18,-1,2,0,1,0,0,0,0,0,0,0,0,1
80,False,17,5,0,9,138,1,1,105,3,2,10,5,4,0,0,1,0,0,0,0,2
80,False,9,4,0,3,31,0,0,26,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,18,5,0,5,48,0,0,40,-1,1,0,1,0,0,0,0,0,0,0,0,1
80,False,16,2,0,4,44,0,0,33,-1,2,2,0,0,0,0,0,2,0,0,0,1
80,False,18,3,0,8,42,0,0,38,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,11,1,0,5,31,0,0,24,-1,1,2,0,1,0,0,1,0,0,0,0,1
80,False,8,4,0,9,37,0,0,32,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,11,3,0,6,73,0,0,55,-1,2,12,0,0,0,0,0,0,0,0,0,1
80,False,10,1,0,10,28,1,1,22,3,2,0,0,0,0,0,0,0,1,0,0,2
80,False,11,1,0,5,31,0,0,27,-1,1,0,0,1,0,0,1,0,0,0,0,1
80,False,13,1,0,15,29,0,0,25,-1,2,0,1,0,0,0,0,0,0,0,0,1
80,False,20,1,0,30,51,0,0,45,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,10,1,0,62,92,1,1,70,3,2,7,7,1,0,0,1,0,0,0,0,1
80,False,28,0,0,0,28,0,0,25,-1,1,0,2,0,0,0,0,0,0,0,0,0
80,False,14,5,0,6,40,0,0,34,-1,1,0,0,0,0,0,0,0,1,0,0,1
80,False,11,1,0,5,31,0,0,27,-1,1,0,0,1,0,0,1,0,0,0,0,1
80,False,24,0,0,0,24,0,0,23,-1,1,0,0,0,0,0,0,0,0,0,0,0
80,False,24,2,0,7,69,0,0,51,-1,4,5,1,3,0,0,1,0,0,0,0,1
80,False,12,3,0,10,46,0,0,37,-1,2,2,1,0,0,0,0,0,0,0,0,1
80,False,19,3,0,7,96,0,0,64,-1,2,18,9,0,0,0,0,0,0,0,0,1
80,False,16,2,0,4,38,0,0,33,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,22,2,0,8,32,0,0,29,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,8,1,0,0,9,0,0,7,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,12,1,0,9,136,1,1,104,2,4,8,0,6,0,0,1,0,0,0,0,2
80,False,21,1,0,38,60,0,0,44,-1,3,9,3,0,0,0,0,0,1,0,0,1
80,False,11,2,1,7,57,1,1,43,2,3,0,6,0,0,0,0,0,0,0,0,2
80,False,19,1,0,0,20,0,0,18,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,21,2,0,16,79,0,0,64,-1,3,6,0,2,0,0,1,0,0,0,0,1
80,False,15,1,0,10,34,0,0,25,-1,2,4,0,1,0,0,1,0,0,0,0,1
80,False,10,1,0,16,27,0,0,25,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,11,1,0,13,25,0,0,23,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,27,3,0,16,55,0,0,44,-1,1,4,3,0,0,0,0,0,0,0,0,1
80,False,11,4,0,4,66,0,0,56,-1,2,0,4,0,0,0,0,0,0,0,0,1
80,False,10,2,0,7,40,0,0,34,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,13,0,0,0,13,0,0,12,-1,1,0,0,0,0,0,0,0,0,0,0,0
80,False,9,1,0,29,39,0,0,26,-1,2,8,2,0,0,0,0,0,0,0,0,1
80,False,17,3,0,7,43,0,0,39,-1,1,0,0,0,0,0,0,0,1,0,0,1
80,False,16,2,0,6,39,0,0,34,-1,2,0,1,0,0,0,0,0,0,0,0,1
80,False,22,2,0,6,43,0,0,38,-1,2,0,1,0,0,0,0,0,0,0,0,1
80,False,16,4,1,9,206,1,1,171,2,4,18,0,4,0,0,1,0,0,0,0,2
80,False,19,0,0,0,19,0,0,14,-1,2,3,0,0,0,0,0,0,0,0,0,0
80,False,16,2,0,4,65,0,0,46,-1,2,6,0,0,0,0,0,6,0,0,0,1
80,False,12,0,0,0,12,0,0,10,-1,1,1,0,0,0,0,0,0,0,0,0,0
80,False,12,2,1,2,28,1,1,21,2,2,0,0,0,0,0,0,0,0,0,0,2
80,False,14,2,1,8,43,1,1,33,6,3,0,2,0,0,0,0,0,0,0,0,2
80,False,9,4,0,3,30,0,0,25,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,11,1,0,0,12,0,0,10,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,11,1,0,11,23,0,0,21,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,15,3,0,14,73,0,0,54,-1,1,9,6,0,0,0,0,0,0,0,0,1
80,False,31,1,1,9,109,1,1,86,6,4,4,0,5,0,0,1,0,0,0,0,2
80,False,9,4,0,5,42,0,0,34,-1,2,2,0,0,0,0,0,0,0,0,0,1
80,False,10,2,0,7,123,1,1,82,2,2,14,8,5,0,0,1,2,0,0,0,1
80,False,18,3,0,7,49,0,0,36,-1,3,5,2,0,0,0,0,0,0,0,0,1
80,False,14,1,0,9,80,0,0,61,-1,2,4,1,5,0,0,1,0,0,0,0,1
80,False,20,1,0,9,85,1,1,66,3,2,4,0,4,0,0,1,0,0,0,0,2
80,False,37,0,0,0,37,0,0,31,-1,2,3,1,0,0,0,0,0,0,0,0,0
80,False,20,3,0,9,79,0,0,63,-1,3,3,0,3,0,0,1,1,0,0,0,1
80,False,23,7,0,6,80,0,0,71,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,15,1,1,7,39,1,1,28,2,2,3,0,1,0,0,1,0,0,0,0,2
80,False,27,1,1,14,49,1,1,41,6,4,0,0,0,0,0,0,0,0,0,0,2
80,False,13,2,0,4,40,1,1,31,3,2,2,0,0,0,0,0,0,0,0,0,0
80,False,25,2,1,2,61,1,1,50,2,3,0,3,0,0,0,0,0,0,0,0,2
80,False,10,5,0,5,50,0,0,35,-1,2,6,2,0,0,0,0,0,0,0,0,1
80,False,14,2,0,5,21,0,0,18,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,20,1,0,0,21,0,0,19,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,18,1,1,9,126,1,1,96,3,3,4,3,7,0,0,1,0,0,0,0,2
80,False,12,3,0,5,55,0,0,36,-1,1,11,2,1,0,0,1,0,0,0,0,1
80,False,16,1,1,10,34,1,1,26,5,4,0,0,0,0,0,0,0,0,0,0,2
80,False,12,2,0,17,31,0,0,28,-1,1,0,0,0,0,1,0,0,0,0,0,1
80,False,8,3,0,5,25,0,0,14,-1,1,7,0,0,0,0,0,0,0,0,0,1
80,False,13,3,0,19,70,0,0,53,-1,1,4,9,0,0,0,0,0,0,0,0,1
80,False,14,2,0,13,136,0,0,108,-1,2,8,16,0,0,1,0,0,0,0,0,1
80,False,11,1,0,0,38,0,0,30,-1,1,1,0,1,0,0,1,0,0,0,0,1
80,False,26,2,1,13,67,1,1,56,6,4,0,2,0,0,0,0,0,0,0,0,2
80,False,16,4,0,15,88,0,0,73,-1,1,3,7,0,0,0,0,0,0,0,0,1
80,False,11,1,0,12,24,0,0,22,-1,1,0,0,0,0,1,0,0,0,0,0,1
80,False,11,3,0,53,81,0,0,62,-1,1,7,8,0,0,0,0,0,0,0,0,1
80,False,21,1,1,9,87,1,1,65,6,4,5,0,4,0,0,1,0,0,0,0,2
80,False,19,2,0,12,33,0,0,27,-1,3,0,1,0,0,0,0,0,0,0,0,1
80,False,15,5,0,4,65,0,0,40,-1,2,13,5,0,0,0,0,0,0,0,0,1
80,False,12,3,0,6,46,0,0,26,-1,1,15,1,0,0,0,0,0,0,0,0,1
80,False,15,2,0,7,82,0,0,60,-1,2,10,8,0,0,0,0,0,0,0,0,1
80,False,13,1,0,21,35,0,0,31,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,13,0,0,0,13,0,0,11,-1,2,0,0,0,0,0,0,0,0,0,0,0
80,False,26,1,0,8,45,0,0,38,-1,2,2,1,0,0,0,1,0,0,0,0,1
80,False,22,1,0,32,55,0,0,50,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,15,6,1,12,104,1,1,77,3,3,9,5,0,0,0,0,0,0,0,0,2
80,False,10,3,0,7,115,0,0,61,-1,2,34,1,0,0,0,0,10,0,0,0,1
80,False,13,1,1,9,58,1,1,44,2,3,2,0,2,0,0,1,0,0,0,0,2
80,False,10,1,0,16,87,1,1,51,3,2,24,0,3,0,0,1,0,0,0,0,1
80,False,14,1,0,9,63,1,1,50,3,2,2,0,2,0,0,1,0,0,0,0,2
80,False,10,0,0,0,10,0,0,9,-1,1,0,0,0,0,0,0,0,0,0,0,0
80,False,11,1,0,9,227,1,1,179,2,2,33,0,5,0,0,1,0,0,0,0,2
80,False,14,1,0,0,15,0,0,13,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,6,1,0,9,16,0,0,14,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,15,1,0,68,91,1,1,66,3,2,3,16,0,0,0,0,0,0,0,0,1
80,False,19,1,0,0,20,0,0,18,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,21,4,1,2,72,1,1,61,3,2,0,2,0,0,0,0,0,0,0,0,2
80,False,17,1,0,9,86,0,0,69,-1,2,3,0,5,0,0,1,0,0,0,0,1
80,False,12,1,0,17,52,0,0,45,-1,1,0,0,2,0,0,1,0,0,0,0,1
80,False,9,1,0,9,187,1,1,149,3,2,22,0,5,0,0,1,1,0,0,0,2
80,False,13,3,0,16,110,1,1,77,3,2,17,6,1,0,1,1,0,0,0,0,1
80,False,13,2,0,13,129,1,1,83,3,2,27,0,5,0,1,1,0,0,0,0,1
80,False,19,1,1,9,107,1,1,76,2,3,11,0,5,0,0,1,0,0,0,0,2
80,False,14,2,0,13,182,0,0,147,-1,2,8,23,0,0,0,0,0,0,0,0,1
80,False,20,5,0,5,79,0,0,72,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,18,1,0,0,26,0,0,18,-1,1,4,0,1,0,0,1,0,0,0,0,1
80,False,14,4,0,4,84,1,1,63,3,1,8,3,0,0,0,0,0,0,0,0,1
80,False,17,5,0,16,122,0,0,92,-1,1,12,12,0,0,0,0,0,0,0,0,1
80,False,27,1,0,12,40,0,0,36,-1,3,0,0,0,0,0,0,0,0,0,0,1
80,False,10,3,0,21,46,0,0,29,-1,1,10,3,0,0,0,0,0,0,0,0,1
80,False,19,6,0,1,56,0,0,37,-1,2,11,0,0,0,0,0,0,0,0,0,1
80,False,14,6,0,5,105,1,1,74,3,2,10,10,0,0,0,0,0,0,0,0,1
80,False,16,3,0,9,40,0,0,29,-1,1,5,1,0,0,0,0,0,0,0,0,1
80,False,13,2,0,7,46,0,0,33,-1,1,7,3,0,0,0,0,0,0,0,0,1
80,False,11,3,0,4,42,0,0,29,-1,1,8,1,0,0,0,0,0,0,0,0,1
80,False,25,1,0,0,26,0,0,23,-1,2,0,0,0,0,0,0,0,1,0,0,1
80,False,16,2,0,4,34,0,0,29,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,10,4,0,6,36,0,0,21,-1,1,10,0,0,0,0,0,0,0,0,0,1
80,False,9,3,0,19,111,1,1,86,5,2,2,3,3,0,0,1,2,1,0,0,1
80,False,26,3,0,4,55,0,0,42,-1,3,6,1,0,0,0,0,0,1,0,0,1
80,False,15,2,0,5,68,0,0,56,-1,1,1,6,0,0,0,0,0,0,0,0,1
80,False,21,2,0,10,45,0,0,40,-1,2,0,1,0,0,1,0,0,0,0,0,1
80,False,13,2,0,4,40,1,1,32,3,2,1,0,0,0,0,0,0,0,0,0,0
80,False,24,1,0,18,43,0,0,40,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,21,3,1,43,245,1,1,153,3,4,74,1,2,0,1,1,0,0,0,0,0
80,False,13,3,0,5,24,0,0,20,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,17,2,0,2,67,1,1,50,3,2,5,2,0,0,0,0,0,0,0,0,2
80,False,19,1,0,0,20,0,0,18,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,18,2,0,11,47,0,0,42,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,25,3,0,4,92,0,0,69,-1,3,12,0,0,0,0,0,0,0,0,0,1
80,False,13,2,0,2,44,1,1,33,3,2,2,0,1,0,0,1,0,0,0,0,2
80,False,13,1,0,9,60,0,0,51,-1,2,0,0,2,0,0,1,0,0,0,0,1
80,False,14,5,0,4,56,0,0,41,-1,2,6,2,0,0,0,0,0,0,0,0,1
80,False,18,3,0,6,54,0,0,40,-1,5,2,0,1,0,0,1,0,0,0,0,1
80,False,14,2,0,11,45,0,0,38,-1,1,0,2,0,0,0,0,0,0,0,0,1
80,False,30,1,0,0,38,1,1,31,12,2,0,1,0,0,0,0,0,1,0,0,0
80,False,7,1,0,9,60,1,1,47,2,2,0,0,3,0,0,1,0,0,0,0,2
80,False,17,4,1,9,138,1,1,107,3,3,6,7,4,0,0,1,0,0,0,0,2
80,False,12,4,0,8,77,0,0,55,-1,2,10,4,0,0,0,0,0,0,0,0,1
80,False,16,2,1,6,45,1,1,37,2,3,0,0,0,0,0,0,0,0,0,0,2
80,False,10,3,0,6,87,0,0,50,-1,2,22,4,3,0,0,1,0,0,0,0,1
80,False,10,3,0,9,27,0,0,17,-1,1,5,1,0,0,0,0,0,0,0,0,1
80,False,17,1,1,12,37,1,1,30,2,3,0,0,0,0,0,0,0,0,0,0,2
80,False,32,0,0,0,32,0,0,26,-1,2,3,1,0,0,0,0,0,0,0,0,0
80,False,18,2,0,5,38,0,0,33,-1,3,0,0,0,0,0,0,0,0,0,0,1
80,False,29,1,0,0,30,0,0,24,-1,1,0,4,0,0,0,0,0,0,0,0,1
80,False,13,0,0,0,13,0,0,12,-1,1,0,0,0,0,0,0,0,0,0,0,0
80,False,10,3,0,39,64,0,0,45,-1,1,10,5,0,0,0,0,0,0,0,0,1
80,False,20,1,0,0,21,0,0,19,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,11,1,0,5,31,0,0,24,-1,1,1,0,1,0,0,1,0,0,0,0,1
80,False,9,1,0,64,74,0,0,61,-1,3,0,1,0,0,0,0,0,0,0,0,1
80,False,18,1,1,9,43,1,1,34,2,3,0,0,1,0,0,1,0,0,0,0,2
80,False,23,1,0,0,24,0,0,19,-1,2,2,0,0,0,0,0,0,1,0,0,1
80,False,12,1,0,80,100,1,1,62,3,2,20,12,0,0,0,0,0,0,0,0,1
80,False,15,1,1,9,142,1,1,111,5,4,3,2,8,0,0,1,0,0,0,0,2
80,False,28,1,1,9,131,1,1,102,2,3,6,3,5,0,0,1,0,0,0,0,2
80,False,21,2,1,8,47,1,1,39,5,3,0,0,0,0,0,0,0,0,0,0,2
80,False,12,3,0,2,62,0,0,46,-1,2,7,1,0,0,0,0,0,0,0,0,1
80,False,10,1,0,11,22,0,0,20,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,22,3,0,5,172,0,0,86,-1,2,42,11,0,0,0,0,28,0,0,0,1
80,False,15,1,0,37,53,0,0,47,-1,2,0,3,0,0,0,0,0,0,0,0,1
80,False,14,1,0,0,22,0,0,14,-1,1,4,0,1,0,0,1,0,0,0,0,1
80,False,11,1,0,15,27,0,0,25,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,12,3,0,4,36,0,0,31,-1,1,0,0,0,0,1,0,0,0,0,0,1
80,False,18,4,0,6,70,0,0,57,-1,1,6,2,0,0,0,0,0,0,0,0,1
80,False,16,1,0,0,17,0,0,15,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,22,5,1,9,92,1,1,74,2,4,3,3,0,0,0,0,0,0,0,0,2
80,False,7,3,0,8,37,0,0,32,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,19,3,0,9,96,1,1,77,3,2,3,0,4,0,0,1,0,0,0,0,2
80,False,24,1,1,9,89,1,1,68,2,3,4,1,4,0,0,1,0,0,0,0,2
80,False,8,3,0,5,33,0,0,22,-1,1,7,0,0,0,0,0,0,0,0,0,1
80,False,17,4,0,4,70,0,0,55,-1,1,4,5,0,0,0,0,0,0,0,0,1
80,False,14,2,1,118,141,1,1,114,3,2,17,2,1,0,0,0,0,0,0,0,0
80,False,17,4,0,8,55,0,0,40,-1,2,6,0,0,0,0,0,0,0,0,0,1
80,False,10,4,0,6,34,0,0,19,-1,1,10,0,0,0,0,0,0,0,0,0,1
80,False,11,0,0,0,11,0,0,10,-1,1,0,0,0,0,0,0,0,0,0,0,0
80,False,17,1,0,17,83,0,0,65,-1,2,7,0,1,0,0,1,0,0,0,0,1
80,False,22,1,1,9,163,1,1,129,2,3,5,0,8,0,0,1,0,0,0,0,2
80,False,12,4,0,5,46,0,0,37,-1,1,0,4,0,0,0,0,0,0,0,0,1
80,False,25,5,0,10,182,1,1,126,3,11,22,0,2,0,0,1,8,0,0,0,2
80,False,17,2,0,2,28,0,0,25,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,18,2,0,5,45,0,0,38,-1,2,2,0,0,0,0,0,1,0,0,0,1
80,False,21,2,0,4,105,1,1,80,6,3,6,0,5,0,0,1,0,0,0,0,2
80,False,21,1,0,0,22,0,0,19,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,23,2,0,15,49,0,0,41,-1,4,0,0,0,0,0,0,0,0,0,0,1
80,False,11,2,0,4,29,0,0,26,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,13,1,0,6,95,1,2,78,3,2,0,1,2,0,0,1,0,1,0,0,1
80,False,9,3,0,4,25,0,0,16,-1,1,5,0,0,0,0,0,0,0,0,0,1
80,False,21,1,1,20,49,1,1,39,5,4,0,2,0,0,0,0,0,0,0,0,2
80,False,13,2,0,4,40,0,0,26,-1,3,7,0,1,0,0,1,0,0,0,0,1
80,False,30,1,0,15,46,0,0,41,-1,2,0,0,0,0,1,0,0,0,0,0,1
80,False,16,1,1,9,79,1,1,61,2,3,2,0,4,0,0,1,0,0,0,0,2
80,False,16,1,0,9,79,1,1,64,3,2,2,0,3,0,0,1,0,1,0,0,2
80,False,22,2,0,4,41,0,0,36,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,24,1,0,0,25,0,0,22,-1,2,0,0,0,0,0,0,0,1,0,0,1
80,False,19,4,1,9,72,1,1,57,2,4,3,1,0,0,0,0,0,0,0,0,2
80,False,14,4,0,11,180,0,0,149,-1,2,2,23,0,0,0,0,0,0,0,0,1
80,False,21,5,0,11,64,0,0,56,-1,3,0,0,0,0,1,0,0,0,0,0,1
80,False,17,2,0,8,58,0,0,38,-1,2,14,0,1,0,0,1,0,0,0,0,1
80,False,25,5,0,4,113,0,0,88,-1,2,8,10,0,0,0,0,0,0,0,0,1
80,False,14,3,0,12,50,0,0,46,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,10,3,0,7,57,0,0,41,-1,2,7,4,0,0,0,0,0,0,0,0,1
80,False,20,1,0,9,150,1,1,117,3,4,8,0,6,0,0,1,0,0,0,0,2
80,False,18,1,0,0,19,0,0,16,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,12,2,0,7,70,0,0,62,-1,1,0,5,0,0,0,0,0,0,0,0,1
80,False,22,1,1,9,76,1,1,60,2,3,2,0,3,0,0,1,0,0,0,0,2
80,False,20,4,0,11,60,0,0,50,-1,2,4,0,0,0,0,0,0,0,0,0,1
80,False,12,2,0,6,26,0,0,23,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,20,1,0,0,21,0,0,17,-1,3,0,0,0,0,0,0,0,0,0,0,1
80,False,18,1,0,0,19,0,0,17,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,15,4,0,7,51,0,0,39,-1,1,4,3,0,0,0,0,0,0,0,0,1
80,False,10,5,0,5,85,1,1,64,3,2,4,7,0,0,0,0,0,0,0,0,1
80,False,23,1,0,31,55,0,0,52,-1,2,0,0,0,0,0,0,0,0,0,0,1
80,False,5,4,0,4,25,0,0,11,-1,1,8,1,0,0,0,0,0,0,0,0,1
80,False,28,3,0,10,62,0,0,51,-1,3,4,0,0,0,0,1,0,0,0,0,1
80,False,19,3,0,5,50,0,0,38,-1,2,7,0,0,0,0,0,0,0,0,0,1
80,False,6,1,0,23,30,0,0,25,-1,1,0,0,0,0,0,0,0,0,0,0,1
80,False,14,2,0,9,44,1,1,34,3,2,1,2,0,0,0,0,0,0,0,0,2
80,False,18,1,0,0,19,0,0,16,-1,1,0,1,0,0,0,0,0,0,0,0,1
80,False,36,2,0,5,184,0,0,125,-1,4,31,1,7,0,0,1,1,0,0,0,1
80,False,15,2,0,6,33,0,0,29,-1,2,0,0,0,0,0,0,0,1,0,0,1
80,False,19,4,0,3,67,0,0,51,-1,3,6,0,0,0,0,0,0,0,0,0,1
